id,tags,label
1277995,pokemon pokemon_(manga) pokemon_adventures pokemon_species pokemon_character gen_1_pokemon pikachu yellow_(pokemon) chuchu_(pokemon) pika_(pokemon) honoakari 1girl blonde_hair clothing creature :d female green_eyes hat headwear light_rays looking_down looking_up nature open_mouth open-mouth_smile outdoors short_hair smile sunbeam sunlight androgynous reverse_trap tomboy Rating:Safe Score:0.0 Size:800x1000 User:anonymous,tomboy
1278438,fate_(series) fate/zero artoria_pendragon saber drawfag anonymous_drawfag high_resolution monochrome greyscale 3:2_aspect_ratio 1girl clothing dress_shirt female gloves necktie ponytail shirt short_ponytail sidelocks solo sunglasses tied_hair vest androgynous reverse_trap tomboy non-web_source Rating:Safe Score:0.0 Size:1920x1280 User:anonymous,tomboy
1278709,persona persona_4 shirogane_naoto choumoku_(toriko_b_c) copyright_name 1girl blue_eyes blue_hair cabbie_hat clothing detective female hair_between_eyes hat headwear jacket looking_at_viewer school_uniform shirt short_hair solo white_shirt androgynous crossdressing reverse_trap tomboy Rating:Safe Score:5.0 Size:588x848 User:anonymous,tomboy
1279336,original bang-you high_resolution 1girl abs bare_shoulders beach bikini bikini_top black_hair blue_eyes blue_sky breasts clavicle cleavage contrapposto cutoffs dark_skin day denim denim_shorts eating female fingernails food grey_hair large_breasts looking_at_viewer micro_bikini muscle navel open_fly open_mouth outdoors popsicle short_hair shorts short_shorts skindentation sky solo standing string_bikini swimsuit tanlines tanned toned tongue unbuttoned unzipped tomboy Rating:Questionable Score:4.8 Size:858x1200 User:anonymous,tomboy
1279448,persona persona_4 satonaka_chie upicodama high_resolution dutch_angle 1girl ass blush bra breast_expansion breasts brown_eyes brown_hair bursting_breasts cameltoe cleavage clothing dark_skin dark-skinned_female erect_nipples female houndstooth huge_breasts large_breasts legs lingerie nipples :o open_clothes open_mouth panchira pantsu see-through short_hair sideboob skindentation skirt solo standing surprised thighs track_jacket transparent_clothes underboob underwear white_panties white_underwear tomboy Rating:Explicit Score:3.8 Size:1900x1300 User:anonymous,tomboy
1279976,original bang-you high_resolution 1girl abs beach bikini bikini_top breasts contrapposto dark_skin denim denim_shorts female food grey_eyes large_breasts micro_bikini muscle navel one-piece_tan pole popsicle sexually_suggestive short_hair shorts silver_hair solo standing swimsuit tanlines tanned toned tongue unbuttoned white_hair tomboy translation_request Rating:Questionable Score:4.8 Size:858x1200 User:anonymous,tomboy
1281339,persona persona_4 dark_persona shirogane_naoto machinosuke copyright_name multiple_views 1girl bare_legs belt blue_eyes blue_hair cabbie_hat clothing curtains detective embarrassed eyes_closed female footwear gun hair_between_eyes handgun happy hat headwear houndstooth jacket kimono kneehighs labcoat legs looking_at_viewer megane necktie pants revolver robe school_uniform serafuku serious shirt shoes short_hair skirt sleeping smile socks solo swimsuit television wafuku weapon white_shirt yellow_eyes androgynous crossdressing reverse_trap tomboy Rating:Safe Score:5.0 Size:1122x623 User:anonymous,tomboy
1281343,persona persona_4 shirogane_naoto machinosuke 1girl blue_eyes blue_hair blush cabbie_hat clothing detective female hair_between_eyes hat headwear holding_tie necktie nervous open_mouth short_hair solo wavy_hair androgynous crossdressing reverse_trap tomboy Rating:Safe Score:0.0 Size:606x898 User:anonymous,tomboy
1282922,persona persona_4 persona_4:_the_ultimate_in_mayonaka_arena satonaka_chie yamizawa jinkai_yamizawa simple_background character_name copyright_name yellow_background 1girl bangs bare_legs brown_eyes brown_hair buttons chibi clothing :d female fighting_stance fire footwear full_body jacket kicking legs looking_at_viewer open_mouth open-mouth_smile persona_4_the_ultimate_in_mayonaka_arena rainbow shoes short_hair skirt smile smiley_face socks solo spats track_jacket tomboy Rating:Safe Score:5.0 Size:539x744 User:anonymous,tomboy
1282966,persona persona_4 satonaka_chie bruce_lee manderson high_resolution 1girl brown_eyes brown_hair buttons clenched_hand clothing fighting_stance footwear foreshortening houndstooth legs lips looking_at_viewer open_hand open_mouth shoes short_hair skirt smiley_face socks solo spats televisions track_jacket tomboy Rating:Safe Score:0.0 Size:740x2150 User:anonymous,tomboy
1283691,idolmaster idolmaster_(classic) kikuchi_makoto tanaka_(colorcorn) 1girl black_hair female formal grey_eyes petals short_hair solo suit androgynous crossdressing reverse_trap tomboy Rating:Safe Score:5.0 Size:800x572 User:anonymous,tomboy
1283727,fate_(series) fate/zero saber 1girl ahoge blonde_hair blush clothing female formal hand_in_pocket hand_on_knee pants pant_suit ponytail shirt solo suit tied_hair vest androgynous crossdressing reverse_trap tomboy Rating:Safe Score:0.0 Size:700x924 User:anonymous,tomboy
1283874,persona persona_4 shirogane_naoto moonku 1girl blue_eyes blue_hair cabbie_hat clothing female gun handgun hat headwear jacket revolver school_uniform serious short_hair solo standing weapon androgynous crossdressing reverse_trap tomboy Rating:Safe Score:0.0 Size:409x772 User:anonymous,tomboy
1284743,tekken tekken_6 eleonore_kliesen leo_kliesen mikura_(vvvgknda) 1girl ahoge bed bed_sheet blonde_hair blue_eyes clothing female female_only hair_between_eyes looking_at_viewer naked_shirt parted_lips pillow shirt short_hair solo sunlight androgynous reverse_trap tomboy Rating:Safe Score:3.8 Size:480x675 User:anonymous,tomboy
1284749,persona persona_4 shirogane_naoto pixiv_id_69942 copyright_name 1girl blue_eyes blue_hair clothing female hair_between_eyes hand_on_hat hat headwear jacket looking_at_viewer open_mouth school_uniform short_hair solo uniform wavy_hair androgynous crossdressing reverse_trap tomboy Rating:Safe Score:0.0 Size:1000x1177 User:anonymous,tomboy
1284755,persona persona_4 dark_persona shirogane_naoto oy_31 1girl blue_hair cabbie_hat clothing eyepatch female grin hair_between_eyes hat headwear heart labcoat looking_at_viewer necktie scalpel short_hair smile solo tongue tongue_out wavy_hair yellow_eyes androgynous crossdressing reverse_trap tomboy Rating:Safe Score:0.0 Size:500x800 User:anonymous,tomboy
1286190,persona persona_4 shirogane_naoto chiizu_ochaduke bust 1girl blue_eyes blue_hair blush breast_mousepad breasts cabbie_hat cleavage clothing embarrassed female hair_between_eyes hat headwear jacket large_breasts looking_at_viewer mousepad open_mouth school_uniform short_hair solo tears upper_body androgynous crossdressing reverse_trap tomboy Rating:Safe Score:0.0 Size:525x675 User:anonymous,tomboy
1286192,persona persona_4 dark_persona shirogane_naoto manji_taba character_name copyright_name 1girl blue_hair breasts cabbie_hat clothing female grin hair_between_eyes hat headwear labcoat necktie short_hair smile solo wavy_hair yellow_eyes androgynous crossdressing reverse_trap tomboy Rating:Safe Score:5.0 Size:600x780 User:anonymous,tomboy
1286193,persona persona_4 shirogane_naoto akhm high_resolution !! 1girl all-out_attack angry blue_eyes blue_hair blue_panties blue_underwear breasts clothing female fighting_stance hair_between_eyes jacket large_breasts legs long_sleeves navel open_mouth pantsu shirt short_hair solo tongue underwear white_shirt androgynous crossdressing reverse_trap tomboy Rating:Safe Score:5.0 Size:1012x1528 User:anonymous,tomboy
1286202,persona persona_4 shirogane_naoto akhm bust blue_theme 1girl areolae arms_behind_head blue blue_eyes blue_hair blush breast_mousepad breasts cabbie_hat cleavage clothing erect_nipples erect_nipples_under_clothes female hair_between_eyes hat headwear large_breasts lips mousepad nipples open_clothes open_shirt shirt short_hair solo upper_body wavy_hair androgynous crossdressing reverse_trap tomboy Rating:Questionable Score:3.7 Size:600x800 User:anonymous,tomboy
1286648,kino_no_tabi multiple_persona dual_persona kino kino_(kino_no_tabi) asahikawa_hiyori simple_background 1girl 2girls beige_coat belt belt_buckle black_footwear black_hair black_pants boots bow brown_footwear buckle cherry_blossom coat dress duo female flower footwear full_body gloves hair_between_eyes hair_ornament hair_ribbon hands_up long_hair long_sleeves multiple_girls pants red_bow red_ribbon reflective_floor ribbon scarf short_hair standing white_gloves white_neckwear white_scarf androgynous reverse_trap tomboy Rating:Safe Score:5.0 Size:500x750 User:anonymous,tomboy
1287718,final_fantasy final_fantasy_v faris_scherwiz syldra kazuyuki_(ne-yo) 1girl dragon female hair_over_one_eye headband long_hair sleeping standing sword tunic weapon androgynous reverse_trap tomboy translation_request Rating:Safe Score:0.0 Size:889x1181 User:anonymous,tomboy
1288085,persona persona_4 dual_persona satonaka_chie suzuka_gongen mizumo 1girl 2girls armor breasts brown_eyes brown_hair clothing female goggles jacket looking_at_viewer medium_breasts multiple_girls short_hair skirt solo standing track_jacket tomboy Rating:Safe Score:0.0 Size:850x1151 User:anonymous,tomboy
1288252,persona persona_4 shirogane_naoto ankoseed nunna high_resolution happy_birthday 1girl birthday blue_eyes blue_hair blush female gift groceries hair_between_eyes jacket looking_at_viewer no_hat no_headwear open_mouth school_uniform short_hair smile solo standing stuffed_animal stuffed_toy teddy_bear androgynous crossdressing reverse_trap tomboy Rating:Safe Score:5.0 Size:900x1400 User:anonymous,tomboy
1288552,persona persona_4 shirogane_naoto torinoesa spot_color partially_colored 1girl blue_eyes blue_hair cabbie_hat clothing hair_between_eyes hat headwear necktie short_hair androgynous crossdressing reverse_trap tomboy Rating:Safe Score:0.0 Size:900x669 User:anonymous,tomboy
1288806,persona persona_4 satonaka_chie sawa monochrome copyright_name orange_background 1girl breasts clothing :d female fighting_stance footwear jacket kneehighs legs looking_at_viewer open_mouth open-mouth_smile pants pettanko school_uniform shoes short_hair smile socks solo standing sweatpants track_jacket uniform androgynous tomboy Rating:Safe Score:5.0 Size:350x672 User:anonymous,tomboy
1290151,persona persona_4 dark_persona shirogane_naoto penya yuu1130 dutch_angle 1girl animal_ears blue_hair cabbie_hat cat_tail clothing female hair_between_eyes hat headwear kemonomimi_mode labcoat necktie nekomimi pants short_hair sitting solo tail yellow_eyes androgynous crossdressing reverse_trap tomboy translated Rating:Safe Score:0.0 Size:600x846 User:anonymous,tomboy
1291958,persona persona_4 shirogane_naoto sukuna_hikona todee 16:10_aspect_ratio border 1girl blue_eyes blue-framed_eyewear blue-framed_glasses blue_hair blue_hat cabbie_hat clothing female gun handgun hat headwear looking_at_viewer megane purple_eyes revolver school_uniform short_hair solo sword television uniform violet_eyes weapon androgynous reverse_trap tomboy Rating:Safe Score:0.0 Size:1438x900 User:anonymous,tomboy
1292388,persona persona_4 satonaka_chie shinobu_(pixiv2500) amane_shinobu character_name copyright_name 1girl :3 animal_ears blush bracelet breasts brown_eyes brown_hair chibi clothes_around_waist clothing female houndstooth jacket jacket_around_waist jewelry kemonomimi_mode kneehighs looking_at_viewer raccoon_ears raccoon_tail school_uniform serafuku shoes short_hair skirt small_breasts smile solo standing tail tanuki uniform tomboy Rating:Safe Score:0.0 Size:1000x1156 User:anonymous,tomboy
1294251,persona persona_4 lyrics dark_persona shirogane_naoto benishiro bloody025 text 1girl blue_hair cabbie_hat clothing drill female hair_between_eyes hair_over_one_eye hat headwear labcoat long_sleeves looking_at_viewer necktie open_mouth pants shoes short_hair sitting solo song_lyrics yellow_eyes androgynous crossdressing onna_no_ko tomboy Rating:Safe Score:5.0 Size:500x667 User:anonymous,tomboy
1296498,tsukihime melty_blood riesbyfe_stridberg six_(fnrptal1010) 1girl adjusting_clothes adjusting_necktie adjusting_tie blue_eyes female formal mirror musical_note necktie ponytail reflection solo suit tied_hair white_hair androgynous reverse_trap tomboy Rating:Safe Score:0.0 Size:500x600 User:anonymous,tomboy
1297592,persona persona_4 satonaka_chie mike156 1girl areolae bare_shoulders blush bra breasts breast_suppress brown_eyes brown_hair clothing embarrassed erect_nipples erect_nipples_under_clothes female legs lingerie lips looking_at_viewer medium_breasts navel nipples nude pantsu perky_breasts short_hair solo tank_top underwear undressing tomboy Rating:Questionable Score:4.6 Size:625x1000 User:anonymous,tomboy
1298002,persona persona_4 satonaka_chie majoccoid pixiv_id_649543 1girl bracelet brown_eyes brown_hair cameltoe can clothes_around_waist clothing cloud drink female hand_on_hip hand_on_own_hip jacket jacket_around_waist jewelry lips looking_at_viewer midriff o3o panchira pantsu school_uniform serafuku short_hair shorts soda soda_can solo spats sweat track_jacket track_suit underwear uniform viewed_from_below tomboy Rating:Questionable Score:4.6 Size:580x785 User:anonymous,tomboy
1298003,persona persona_4 persona_4:_the_ultimate_in_mayonaka_arena satonaka_chie soejima_shigenori official_art 1girl breasts brown_eyes brown_hair buttons clothing footwear houndstooth jacket kicking kneehighs looking_away open_mouth shoes short_hair skirt socks solo spats track_jacket tomboy Rating:Safe Score:5.0 Size:800x723 User:anonymous,tomboy
1298879,persona persona_4 shirogane_naoto nouzu 1girl blue_eyes blue_hair cabbie_hat clothing female gun hat headwear jacket short_hair solo weapon androgynous reverse_trap tomboy Rating:Safe Score:4.0 Size:1100x1000 User:anonymous,tomboy
1299240,fate_(series) fate/zero artoria_pendragon saber artoria_pendragon_(saber) hiyori 1girl ahoge black_gloves blonde_hair female formal gloves green_eyes long_hair necktie pant_suit ponytail solo suit tied_hair androgynous reverse_trap tomboy Rating:Safe Score:0.0 Size:400x564 User:anonymous,tomboy
1300427,kami_nomi_zo_shiru_sekai goidou_yui dha 1girl blazer blush breasts cravat female green_eyes green_hair jacket long_hair medium_breasts ponytail school_uniform solo tied_hair androgynous crossdressing reverse_trap tomboy Rating:Safe Score:5.0 Size:600x800 User:anonymous,tomboy
